Datetime,Open,High,Low,Close
2024-03-17 21:00:00+00:00,68299.078125,68324.65625,68233.1484375,68233.1484375
2024-03-17 21:15:00+00:00,68305.5234375,68305.5234375,68183.21875,68226.5
2024-03-17 21:30:00+00:00,68214.71875,68228.7890625,68082.0390625,68111.7265625
2024-03-17 21:45:00+00:00,68145.5234375,68185.53125,68012.9296875,68112.078125
2024-03-17 22:00:00+00:00,68123.6171875,68421.609375,68123.6171875,68421.609375
2024-03-17 22:15:00+00:00,68401.1171875,68541.4296875,68386.65625,68473.5078125
2024-03-17 22:30:00+00:00,68443.9921875,68796.46875,68439.578125,68786.15625
2024-03-17 22:45:00+00:00,68760.9765625,68760.9765625,68232.65625,68232.65625
2024-03-17 23:00:00+00:00,68206.0625,68269.828125,68165.859375,68241.53125
2024-03-17 23:15:00+00:00,68213.796875,68324.8984375,68075.8046875,68094.59375
2024-03-17 23:30:00+00:00,68152.953125,68251.609375,68152.4609375,68230.4453125
2024-03-17 23:45:00+00:00,68233.484375,68576.3515625,68233.484375,68405.4765625
2024-03-18 00:00:00+00:00,68362.828125,68362.828125,67990.265625,67990.265625
2024-03-18 00:15:00+00:00,67887.25,68071.578125,67817.5,67883.84375
2024-03-18 00:30:00+00:00,67901.3984375,67901.3984375,67346.2734375,67544.15625
2024-03-18 00:45:00+00:00,67373.953125,67399.0,67265.09375,67265.09375
2024-03-18 01:00:00+00:00,67248.9296875,67322.453125,66811.5546875,67322.453125
2024-03-18 01:15:00+00:00,67405.5703125,67548.84375,67398.140625,67398.140625
2024-03-18 01:30:00+00:00,67265.171875,67408.7265625,67265.171875,67316.703125
2024-03-18 01:45:00+00:00,67386.25,67676.4765625,67386.25,67630.234375
2024-03-18 02:00:00+00:00,67608.4296875,67716.140625,67557.984375,67716.140625
2024-03-18 02:15:00+00:00,67631.3359375,67631.3359375,67447.0078125,67486.8046875
2024-03-18 02:30:00+00:00,67399.1953125,67572.1640625,67391.1875,67572.1640625
2024-03-18 02:45:00+00:00,67567.0546875,68072.0234375,67558.078125,67720.0703125
2024-03-18 03:00:00+00:00,67850.4375,67948.1953125,67850.4375,67886.7421875
2024-03-18 03:15:00+00:00,67963.2421875,68019.0,67914.1015625,67915.484375
2024-03-18 03:30:00+00:00,67911.4140625,68040.0546875,67867.1171875,68013.8046875
2024-03-18 03:45:00+00:00,67933.453125,68053.4765625,67892.09375,67892.09375
2024-03-18 04:00:00+00:00,67827.6484375,67827.6484375,67675.8671875,67675.8671875
2024-03-18 04:15:00+00:00,67700.8203125,67995.3125,67700.8203125,67983.171875
2024-03-18 04:30:00+00:00,67952.3828125,68359.8671875,67952.3828125,68348.3671875
2024-03-18 04:45:00+00:00,68362.0,68483.1953125,68310.4375,68367.1796875
2024-03-18 05:00:00+00:00,68341.8515625,68450.3359375,68188375,68450.3359375
2024-03-18 05:15:00+00:00,68379.5078125,68753.640625,68273.796875,68715.484375
2024-03-18 05:30:00+00:00,68728.03125,68880.984375,68722.6640625,68722.6640625
2024-03-18 05:45:00+00:00,68650.8671875,68717.953125,68601.8671875,68693.5
2024-03-18 06:00:00+00:00,68643.4921875,68643.4921875,68505.5078125,68602.703125
2024-03-18 06:15:00+00:00,68553.921875,68553.921875,68455.9609375,68455.9609375
2024-03-18 06:30:00+00:00,68427.171875,68531.171875,68392.671875,68531.171875
2024-03-18 06:45:00+00:00,68574.8359375,68622.40625,68452.6953125,68452.6953125
2024-03-18 07:00:00+00:00,68345.515625,68361.9921875,68311.5234375,68311.5234375
2024-03-18 07:15:00+00:00,68365.3984375,68365.3984375,68160.6796875,68194.6015625
2024-03-18 07:30:00+00:00,68182.7734375,68278.953125,68133.8515625,68133.8515625
2024-03-18 07:45:00+00:00,68146.015625,68237.984375,68146.015625,68221.1953125
2024-03-18 08:00:00+00:00,68117.140625,68117.140625,67962.2109375,67962.2109375
2024-03-18 08:15:00+00:00,67967.2890625,67967.2890625,67369.84375,67502.765625
2024-03-18 08:30:00+00:00,67477875,67761.359375,67477875,67689.5546875
2024-03-18 08:45:00+00:00,67828.5234375,68006.9921875,67781.3671875,68006.9921875
2024-03-18 09:00:00+00:00,68003.4296875,68003.4296875,67675.8828125,67787.21875
2024-03-18 09:15:00+00:00,67767.2265625,68186.9453125,67767.2265625,68036.6953125
2024-03-18 09:30:00+00:00,68124.6953125,68173.328125,67906625,67954.046875
2024-03-18 09:45:00+00:00,68009.9921875,68059.78125,67781.78125,67784.6171875
2024-03-18 10:00:00+00:00,67813.4296875,67899.4609375,67753.0078125,67832.21875
2024-03-18 10:15:00+00:00,67735.6328125,67856.40625,67735.6328125,67803.203125
2024-03-18 10:30:00+00:00,67795.4921875,68018.6640625,67795.4921875,67961.7578125
2024-03-18 10:45:00+00:00,67907.9453125,68102.3359375,67904.046875,68039.1875
2024-03-18 11:00:00+00:00,68034.8671875,68103.4609375,67988.1640625,68103.4609375
2024-03-18 11:15:00+00:00,68137.6171875,68350.25,68120.6640625,68350.25
2024-03-18 11:30:00+00:00,68370.578125,68386.3671875,68294.0703125,68312.25
2024-03-18 11:45:00+00:00,68324.6875,68324.6875,68212.8359375,68222.453125
2024-03-18 12:00:00+00:00,68189.2578125,68426.53125,68135.234375,68384.640625
2024-03-18 12:15:00+00:00,68159.1796875,68219625,68042.5,68219625
2024-03-18 12:30:00+00:00,68336.140625,68391.8203125,68287.3046875,68287.3046875
2024-03-18 12:45:00+00:00,68265.8984375,68504.3125,68265.8984375,68500375
2024-03-18 13:00:00+00:00,68494.921875,68552.9453125,68272.3828125,68272.3828125
2024-03-18 13:15:00+00:00,68293.1171875,68302.4765625,67789.171875,67789.171875
2024-03-18 13:30:00+00:00,68023.8671875,68475375,67687.6328125,67687.6328125
2024-03-18 13:45:00+00:00,67597.0390625,67621.796875,67312.03125,67510.4609375
2024-03-18 14:00:00+00:00,67504.296875,67675.6953125,67217.78125,67675.6953125
2024-03-18 14:15:00+00:00,67606.28125,67606.28125,67388.515625,67453.9375
2024-03-18 14:30:00+00:00,67308.140625,67308.140625,66886.828125,66902.7890625
2024-03-18 14:45:00+00:00,66954.8046875,66976.0234375,66655.328125,66798.4453125
2024-03-18 15:00:00+00:00,66956.4296875,67053.8984375,66746.296875,66746.296875
2024-03-18 15:15:00+00:00,66766.0390625,66950.2890625,66695.28125,66950.2890625
2024-03-18 15:30:00+00:00,67009.8828125,67358.578125,67009.8828125,67319.6875
2024-03-18 15:45:00+00:00,67305.5703125,67415.046875,67235.859375,67415.046875
2024-03-18 16:00:00+00:00,67434.4375,67495.4375,67345.890625,67495.4375
2024-03-18 16:15:00+00:00,67533.609375,67998.5703125,67533.609375,67868.8359375
2024-03-18 16:30:00+00:00,67758.359375,67849.765625,67667.4375,67849.765625
2024-03-18 16:45:00+00:00,67721.7265625,67721.7265625,67035.0859375,67035.0859375
2024-03-18 17:00:00+00:00,67068.7109375,67068.7109375,66610125,67017.8828125
2024-03-18 17:15:00+00:00,67195.4296875,67195.4296875,66847.28125,66912.5625
2024-03-18 17:30:00+00:00,67046.15625,67169.6171875,66965.7578125,66972.6953125
2024-03-18 17:45:00+00:00,67165.703125,67426.34375,67165.703125,67426.34375
2024-03-18 18:00:00+00:00,67378.6484375,67424.2265625,67218.96875,67424.2265625
2024-03-18 18:15:00+00:00,67320.8203125,67320.8203125,67118.71875,67171.8984375
2024-03-18 18:30:00+00:00,67163.1875,67231.109375,66987.6171875,67027.6640625
2024-03-18 18:45:00+00:00,66997.296875,67174.84375,66997.296875,67011.984375
2024-03-18 19:00:00+00:00,66998.734375,67135.796875,66989.546875,67096.5859375
2024-03-18 19:15:00+00:00,67123.5078125,67352.5,67123.5078125,67347.5234375
2024-03-18 19:30:00+00:00,67349.265625,67359.7109375,67211.7890625,67211.7890625
2024-03-18 19:45:00+00:00,67155.171875,67169.75,66987.6484375,67000.78125
2024-03-18 20:00:00+00:00,67032.3125,67141.0625,67032.3125,67130.3203125
2024-03-18 20:15:00+00:00,67121.8359375,67227.0703125,67072.7265625,67227.0703125
2024-03-18 20:30:00+00:00,67191.4765625,67284.4609375,67191.4765625,67221.53125
2024-03-18 20:45:00+00:00,67211.0859375,67334.3515625,67211.0859375,67309.8515625
2024-03-18 21:00:00+00:00,67339.3359375,67585.140625,67339.3359375,67506.90625
2024-03-18 21:15:00+00:00,67524.4140625,67667.5234375,67524.4140625,67667.5234375
2024-03-18 21:30:00+00:00,67661.796875,67835.1328125,67576.4296875,67576.4296875
2024-03-18 21:45:00+00:00,67550.2421875,67607.4765625,67550.2421875,67607.4765625
2024-03-18 22:00:00+00:00,67602.0,67602.0,67518.5859375,67564.21875
2024-03-18 22:15:00+00:00,67549.90625,67549.90625,67309.3984375,67309.3984375
2024-03-18 22:30:00+00:00,67392.703125,67490.390625,67392.703125,67393.03125
2024-03-18 22:45:00+00:00,67459.5078125,67547.9453125,67459.5078125,67547.9453125
2024-03-18 23:00:00+00:00,67688.3046875,67853.5546875,67656.3828125,67818.6171875
2024-03-18 23:15:00+00:00,67974.0,67974.0,67942.25,67966.921875
2024-03-18 23:30:00+00:00,67838.03125,67860.390625,67776.1015625,67860.390625
2024-03-18 23:45:00+00:00,67831.6875,67831.6875,67724.2265625,67724.2265625
2024-03-19 00:00:00+00:00,67636.109375,67872.984375,67636.109375,67872.984375
2024-03-19 00:15:00+00:00,67984.1484375,68074.2734375,67675.046875,67733.8671875
2024-03-19 00:30:00+00:00,67807.21875,67879.609375,67447.34375,67447.34375
2024-03-19 00:45:00+00:00,67437.265625,67437.265625,66992.5859375,66992.5859375
2024-03-19 01:00:00+00:00,67096.0234375,67132.5703125,66697.109375,66778.03125
2024-03-19 01:15:00+00:00,66949.0078125,66949.0078125,66305.6328125,66305.6328125
2024-03-19 01:30:00+00:00,66425.3671875,66425.3671875,65880.7734375,66017.4609375
2024-03-19 01:45:00+00:00,66081.0390625,66216375,65906.53125,65906.53125
2024-03-19 02:00:00+00:00,65864.0546875,65999.3515625,65658.2890625,65957.984375
2024-03-19 02:15:00+00:00,66096.78125,66334.671875,66096.78125,66112.578125
2024-03-19 02:30:00+00:00,66170.453125,66374.34375,66170.453125,66193.28125
2024-03-19 02:45:00+00:00,66089.390625,66089.390625,65572.546875,65824.65625
2024-03-19 03:00:00+00:00,65867.4453125,65948.0,65762.7421875,65814.59375
2024-03-19 03:15:00+00:00,65681.9609375,65805.28125,65534.24609375,65622.7578125
2024-03-19 03:30:00+00:00,65614.578125,65639.984375,65005.94140625,65113.3046875
2024-03-19 03:45:00+00:00,65412.95703125,65953.3125,65412.95703125,65953.3125
2024-03-19 04:00:00+00:00,65885.2109375,65912.6875,65586.578125,65586.578125
2024-03-19 04:15:00+00:00,65550.34375,65591.9765625,65088.2890625,65591.9765625
2024-03-19 04:30:00+00:00,65594.40625,65672.953125,65277.53515625,65277.53515625
2024-03-19 04:45:00+00:00,65190.8046875,65464.953125,65190.8046875,65402.70703125
2024-03-19 05:00:00+00:00,65351.31640625,65557.1796875,65144.65625,65144.65625
2024-03-19 05:15:00+00:00,65117.63671875,65178.1015625,64941.47265625,64956.6171875
2024-03-19 05:30:00+00:00,64773.0390625,65131.21484375,64773.0390625,64863.640625
2024-03-19 05:45:00+00:00,64810.24609375,65090.1875,64656.234375,65090.1875
2024-03-19 06:00:00+00:00,65169.140625,65374.41796875,65068.8515625,65374.41796875
2024-03-19 06:15:00+00:00,65385.83203125,65385.83203125,65016.4453125,65016.4453125
2024-03-19 06:30:00+00:00,64979.51953125,65007.34375,64660.76171875,64754125
2024-03-19 06:45:00+00:00,64740.78125,64921.0703125,64647.40625,64866.8515625
2024-03-19 07:00:00+00:00,64895.14453125,64895.14453125,63961.0625,64011.6640625
2024-03-19 07:15:00+00:00,63949.84765625,64431.47265625,63742.19921875,64263.92578125
2024-03-19 07:30:00+00:00,64424.75390625,64427.08984375,64141.46875,64141.46875
2024-03-19 07:45:00+00:00,64133.45703125,64661.1875,64133.45703125,64646.4609375
2024-03-19 08:00:00+00:00,64653.11328125,64653.11328125,64314.77734375,64314.77734375
2024-03-19 08:15:00+00:00,64352.66015625,64352.66015625,63684.66796875,63706.28515625
2024-03-19 08:30:00+00:00,63684.90234375,64086.0078125,63560.7421875,63685.40625
2024-03-19 08:45:00+00:00,63591.30078125,63652.23828125,63185.66796875,63463.1015625
2024-03-19 09:00:00+00:00,63446.58984375,63638.421875,63001.48046875,63444.19921875
2024-03-19 09:15:00+00:00,63738.9609375,63958.96875,63481.12890625,63654.44921875
2024-03-19 09:30:00+00:00,63604.60546875,63828.796875,63460.69140625,63511.21875
2024-03-19 09:45:00+00:00,63520.7890625,64158.515625,63520.7890625,64158.515625
2024-03-19 10:00:00+00:00,64129.25,64129.25,63610.82421875,63630.44921875
2024-03-19 10:15:00+00:00,63634.9765625,63634.9765625,63037.75,63037.75
2024-03-19 10:30:00+00:00,63047.63671875,63274.79296875,63036.74609375,63156.79296875
2024-03-19 10:45:00+00:00,63118.2578125,63370.0625,62826.515625,63152.69140625
2024-03-19 11:00:00+00:00,63210.12109375,63231.984375,62616.93359375,62616.93359375
2024-03-19 11:15:00+00:00,62652.85546875,62793.5,62478.44140625,62501.28515625
2024-03-19 11:30:00+00:00,62491.4921875,62982125,62491.4921875,62903.90625
2024-03-19 11:45:00+00:00,63015.25,63295875,62924.0078125,63009.859375
2024-03-19 12:00:00+00:00,63038125,63598.4375,63006.234375,63378.43359375
2024-03-19 12:15:00+00:00,63278.1640625,63278.1640625,63016.67578125,63127.09375
2024-03-19 12:30:00+00:00,63119875,63724.16015625,63119875,63724.16015625
2024-03-19 12:45:00+00:00,63730.609375,63730.609375,63453.8125,63549.484375
2024-03-19 13:00:00+00:00,63573.8984375,63626.12890625,63318.57421875,63343.140625
2024-03-19 13:15:00+00:00,63320.390625,63722.47265625,63237.45703125,63712.96484375
2024-03-19 13:30:00+00:00,63780.390625,63780.390625,63145.66796875,63145.66796875
2024-03-19 13:45:00+00:00,63127.59765625,63524.6171875,63037.57421875,63424.4921875
2024-03-19 14:00:00+00:00,63541.82421875,63541.82421875,62759.7421875,62828.89453125
2024-03-19 14:15:00+00:00,62778.1953125,62896.640625,62460.51171875,62529.890625
2024-03-19 14:30:00+00:00,62555.53515625,62918.9296875,62362.953125,62918.9296875
2024-03-19 14:45:00+00:00,63037.1640625,63037.1640625,62756.91796875,62780.68359375
2024-03-19 15:00:00+00:00,62806.65625,62933.07421875,62609.26171875,62671.40625
2024-03-19 15:15:00+00:00,62725.61328125,63020.19921875,62587.5234375,62831.3515625
2024-03-19 15:30:00+00:00,62895.27734375,63862.93359375,62895.27734375,63860.90234375
2024-03-19 15:45:00+00:00,63847.10546875,64048.765625,63711.55078125,63955.65234375
2024-03-19 16:00:00+00:00,63981.06640625,64543.265625,63966.62890625,64381.23046875
2024-03-19 16:15:00+00:00,64315.9296875,64365.15625,64187.515625,64292.703125
2024-03-19 16:30:00+00:00,64277.7109375,64870.26953125,64277.7109375,64870.26953125
2024-03-19 16:45:00+00:00,64843.50390625,64983.3203125,64664.19921875,64770.2109375
2024-03-19 17:00:00+00:00,64940.8046875,65466.734375,64878.359375,65466.734375
2024-03-19 17:15:00+00:00,65463.9609375,65721.0390625,65345.70703125,65721.0390625
2024-03-19 17:30:00+00:00,65599.6328125,65599.6328125,64769.44140625,64870.44140625
2024-03-19 17:45:00+00:00,64928.8125,65026.14453125,64662.31640625,64840.23828125
2024-03-19 18:00:00+00:00,64861.2265625,64861.2265625,64258.26953125,64258.26953125
2024-03-19 18:15:00+00:00,64342.07421875,64786.03515625,64342.07421875,64706.23046875
2024-03-19 18:30:00+00:00,64766.1875,64923.0,64758.25,64923.0
2024-03-19 18:45:00+00:00,64898.21484375,64917.82421875,64636.265625,64798.66015625
2024-03-19 19:00:00+00:00,64724.359375,64824.484375,64459.71484375,64798.87109375
2024-03-19 19:15:00+00:00,64794.43359375,65271.91015625,64790.0,64941.1484375
2024-03-19 19:30:00+00:00,64857.4453125,64857.4453125,64653.28125,64668.5078125
2024-03-19 19:45:00+00:00,64678.46484375,64777.1640625,64526.07421875,64539.8828125
2024-03-19 20:00:00+00:00,64434.93359375,64459.1640625,63740.9765625,63834.078125
2024-03-19 20:15:00+00:00,63806.72265625,63900.1953125,63605.25390625,63742.08984375
2024-03-19 20:30:00+00:00,63723.8046875,64169.640625,63723.8046875,63793.4140625
2024-03-19 20:45:00+00:00,63775.890625,63974.76953125,63688.4921875,63837.91015625
2024-03-19 21:00:00+00:00,63785.4296875,63896.67578125,63691.92578125,63775.1953125
2024-03-19 21:15:00+00:00,63857.48828125,63970.8671875,63575.203125,63795.421875
2024-03-19 21:30:00+00:00,63752.51953125,63865.69921875,63574.8828125,63865.69921875
2024-03-19 21:45:00+00:00,63880.59375,64072.5859375,63756.6640625,63909.1796875
2024-03-19 22:00:00+00:00,63956.42578125,63970.08203125,63570.6875,63577.93359375
2024-03-19 22:15:00+00:00,63516.20703125,63516.20703125,62998.96484375,62998.96484375
2024-03-19 22:30:00+00:00,62972.7421875,63161.79296875,62723.53125,62723.53125
2024-03-19 22:45:00+00:00,62693.9453125,62751.1796875,62451.82421875,62593.5234375
2024-03-19 23:00:00+00:00,62573.83984375,62703.47265625,61985.76953125,61985.76953125
2024-03-19 23:15:00+00:00,61891.68359375,62135.109375,61542.94140625,61863.13671875
2024-03-19 23:30:00+00:00,61624.51171875,62125.3671875,61624.51171875,62125.3671875
2024-03-19 23:45:00+00:00,62038.6796875,62213.87109375,61839.16015625,61860.49609375
2024-03-20 00:00:00+00:00,61930.3515625,62168.72265625,61917.06640625,62033.7890625
2024-03-20 00:15:00+00:00,62098375,62912.33984375,61970.31640625,62819.34375
2024-03-20 00:30:00+00:00,62786.69140625,63019.43359375,62439.36328125,62875.0078125
2024-03-20 00:45:00+00:00,62868.359375,63337.12109375,62706.46484375,63337.12109375
2024-03-20 01:00:00+00:00,63229.37890625,63229.37890625,62500.8125,62606.13671875
2024-03-20 01:15:00+00:00,62648.77734375,62648.77734375,61953.17578125,62245.9140625
2024-03-20 01:30:00+00:00,62354.0703125,62354.0703125,62005.76171875,62042.28125
2024-03-20 01:45:00+00:00,62054.6953125,62543.53125,62054.6953125,62270.9296875
2024-03-20 02:00:00+00:00,62310.6171875,62740.1015625,62234.13671875,62670.58203125
2024-03-20 02:15:00+00:00,62738.578125,62833.171875,62662625,62832.42578125
2024-03-20 02:30:00+00:00,62944.46484375,62944.46484375,62682.2265625,62856.89453125
2024-03-20 02:45:00+00:00,62820.5078125,62916.6953125,62679.48046875,62775.5390625
2024-03-20 03:00:00+00:00,62835.38671875,63038.84375,62831.98046875,62836.4765625
2024-03-20 03:15:00+00:00,62809.4296875,63343.453125,62798.99609375,63288.8828125
2024-03-20 03:30:00+00:00,63349.1484375,63349.1484375,63001.98046875,63001.98046875
2024-03-20 03:45:00+00:00,62673.65234375,62781.3203125,61748.70703125,61768.6015625
2024-03-20 04:00:00+00:00,61812.41015625,62241.44921875,61714.3203125,62241.44921875
2024-03-20 04:15:00+00:00,62254.42578125,62254.42578125,61736.8671875,61736.8671875
2024-03-20 04:30:00+00:00,61769.6796875,61769.6796875,61220.0,61428.015625
2024-03-20 04:45:00+00:00,61274.74609375,61698.69921875,61274.74609375,61661.6171875
2024-03-20 05:00:00+00:00,61646.5859375,61759.95703125,61079.16015625,61184.8359375
2024-03-20 05:15:00+00:00,61224.77734375,61387.01171875,60872.67578125,60909.16015625
2024-03-20 05:30:00+00:00,60963.3515625,61457.6328125,60873.62109375,61457.6328125
2024-03-20 05:45:00+00:00,61473.015625,61597.6953125,61279.80859375,61538.484375
2024-03-20 06:00:00+00:00,61534.20703125,61806.65234375,61534.20703125,61806.65234375
2024-03-20 06:15:00+00:00,61774.87890625,61852.52734375,61660.89453125,61845.43359375
2024-03-20 06:30:00+00:00,61956.76171875,61976.03125,61701.87109375,61881.14453125
2024-03-20 06:45:00+00:00,61890.51953125,61948.578125,61740.16796875,61766.39453125
2024-03-20 07:00:00+00:00,61712.10546875,62253.17578125,61712.10546875,62175.0859375
2024-03-20 07:15:00+00:00,62147.4609375,62690.078125,62092.23828125,62690.078125
2024-03-20 07:30:00+00:00,62642.69140625,62915.53125,62472.77734375,62915.53125
2024-03-20 07:45:00+00:00,62984.0234375,63110.2578125,62765.3046875,63001.3984375
2024-03-20 08:00:00+00:00,62893.02734375,63146.83203125,62738.4375,62969.109375
2024-03-20 08:15:00+00:00,62990375,63176.5078125,62932.21875,63041.09765625
2024-03-20 08:30:00+00:00,63023.19140625,63244.95703125,62747.01171875,62781.86328125
2024-03-20 08:45:00+00:00,62772125,63051.9609375,62739.80859375,62744.3828125
2024-03-20 09:00:00+00:00,62685.38671875,62962.31640625,62685.38671875,62690125
2024-03-20 09:15:00+00:00,62729.8828125,63171.140625,62729.8828125,63106.45703125
2024-03-20 09:30:00+00:00,63078.953125,63209.8046875,63068.05859375,63178.1640625
2024-03-20 09:45:00+00:00,63109.109375,63261.87890625,63020.8671875,63169.7578125
2024-03-20 10:00:00+00:00,63180.2734375,63180.2734375,63021.23828125,63032.81640625
2024-03-20 10:15:00+00:00,63034.16015625,63192.890625,62858.55078125,63192.890625
2024-03-20 10:30:00+00:00,63232.09375,63232.09375,62929.40625,62929.40625
2024-03-20 10:45:00+00:00,62888.79296875,63037.27734375,62888.79296875,62966.3984375
2024-03-20 11:00:00+00:00,62996.23046875,63134.48828125,62968.26171875,63128.4296875
2024-03-20 11:15:00+00:00,63129.17578125,63778.75,63106.14453125,63778.75
2024-03-20 11:30:00+00:00,63849.4765625,63849.4765625,63476.578125,63476.578125
2024-03-20 11:45:00+00:00,63446.0625,63446.0625,63138.75390625,63345.984375
2024-03-20 12:00:00+00:00,63350.109375,63826.65625,63192.95703125,63771.84375
2024-03-20 12:15:00+00:00,63759.515625,64277.0078125,63719.2890625,64007.2109375
2024-03-20 12:30:00+00:00,63996.44140625,64140.21484375,63882.1796875,64080.70703125
2024-03-20 12:45:00+00:00,64020.16015625,64041.00390625,63817.2734375,63918.62109375
2024-03-20 13:00:00+00:00,64031.86328125,64031.86328125,63580.44140625,63585.82421875
2024-03-20 13:15:00+00:00,63535.3359375,63687.703125,63459.328125,63459.328125
2024-03-20 13:30:00+00:00,63424.671875,63741.2265625,63066.109375,63636.8359375
2024-03-20 13:45:00+00:00,63589.73828125,63788.546875,63397.68359375,63578.96484375
2024-03-20 14:00:00+00:00,63590.234375,63940.08984375,63456.7421875,63766.23828125
2024-03-20 14:15:00+00:00,63798.6015625,64138.671875,63798.6015625,64138.671875
2024-03-20 14:30:00+00:00,64146.8359375,64247.203125,63980.3046875,64080.5859375
2024-03-20 14:45:00+00:00,64037.90234375,64283.27734375,63998.24609375,64254.08984375
2024-03-20 15:00:00+00:00,64244.33984375,64352.359375,63987.87890625,64118.203125
2024-03-20 15:15:00+00:00,64145.23828125,64145.23828125,63829.89453125,64011.0078125
2024-03-20 15:30:00+00:00,63945.03515625,63974.19921875,63556.07421875,63556.07421875
2024-03-20 15:45:00+00:00,63563.546875,63709.98046875,63468.73828125,63652125
2024-03-20 16:00:00+00:00,63590.81640625,63727.42578125,63398.1640625,63640.4140625
2024-03-20 16:15:00+00:00,63683.5546875,63709.78125,62421.94921875,62421.94921875
2024-03-20 16:30:00+00:00,62739.64453125,63151.76171875,62155.359375,63111.85546875
2024-03-20 16:45:00+00:00,63068.70703125,63357.69140625,63011.57421875,63100.796875
2024-03-20 17:00:00+00:00,63105.35546875,63438.171875,62895.1015625,63438.171875
2024-03-20 17:15:00+00:00,63672.921875,64607.69140625,63672.921875,64113.11328125
2024-03-20 17:30:00+00:00,64113.984375,64370.62890625,64039.140625,64141.19140625
2024-03-20 17:45:00+00:00,64138.58984375,64204.90625,63917.24609375,64204.90625
2024-03-20 18:00:00+00:00,64118.6953125,64771.00390625,64118.6953125,64659.2109375
2024-03-20 18:15:00+00:00,64774.7578125,64774.7578125,64071.51953125,64390.34765625
2024-03-20 18:30:00+00:00,64411.83203125,64411.83203125,64066.96484375,64344.10546875
2024-03-20 18:45:00+00:00,64419.3671875,65440.7109375,64419.3671875,65303.921875
2024-03-20 19:00:00+00:00,65398.2734375,65716.5,65243.6953125,65716.5
2024-03-20 19:15:00+00:00,65615.3046875,65681.6875,65255.21875,65511.87890625
2024-03-20 19:30:00+00:00,65503.51171875,65681.859375,65393.5390625,65665.015625
2024-03-20 19:45:00+00:00,65652.203125,65966.3203125,65611.4765625,65776.5234375
2024-03-20 20:00:00+00:00,65784.2109375,66461.9921875,65703.0078125,66292.28125
2024-03-20 20:15:00+00:00,66278.9765625,66886.4921875,66276.421875,66886.4921875
2024-03-20 20:30:00+00:00,66897.2734375,67778.3359375,66897.2734375,67503.234375
2024-03-20 20:45:00+00:00,67537.4140625,67537.4140625,66977.9453125,67100.9921875
2024-03-20 21:00:00+00:00,67093.7265625,67201.390625,66984.78125,67201.390625
2024-03-20 21:15:00+00:00,67311.171875,67935.421875,67278.28125,67935.421875
2024-03-20 21:30:00+00:00,67790.8125,67858.7890625,67479.546875,67653.296875
2024-03-20 21:45:00+00:00,67656.234375,67785.921875,67483.1328125,67642.46875
2024-03-20 22:00:00+00:00,67715.34375,68041.0625,67648.4375,68020.2109375
2024-03-20 22:15:00+00:00,68002.1640625,68066.5078125,67639.5546875,67737.3984375
2024-03-20 22:30:00+00:00,67732.328125,67811.203125,67531.328125,67531.328125
2024-03-20 22:45:00+00:00,67543.703125,67735.7734375,67396.96875,67735.7734375
2024-03-20 23:00:00+00:00,67701.546875,67771.5703125,67484.15625,67771.5703125
2024-03-20 23:15:00+00:00,67839.9921875,67919.2265625,67687.734375,67848.5390625
2024-03-20 23:30:00+00:00,67855.9296875,68057.65625,67796.53125,67827.1953125
2024-03-20 23:45:00+00:00,67753.53125,67960.8984375,67668.96875,67880.96875
2024-03-21 00:00:00+00:00,67882.1640625,67900.546875,67660.6875,67834.5390625
2024-03-21 00:15:00+00:00,67800.0703125,67892.7109375,67533.40625,67625875
2024-03-21 00:30:00+00:00,67707.2890625,68199.9921875,67526.2578125,68199.9921875
2024-03-21 00:45:00+00:00,68085.796875,68085.796875,67690.9921875,67695.234375
2024-03-21 01:00:00+00:00,67682.3671875,67941.8984375,67682.3671875,67894.1953125
2024-03-21 01:15:00+00:00,67883.609375,67936.015625,67861.3671875,67936.015625
2024-03-21 01:30:00+00:00,67935.8515625,67935.8515625,67686.734375,67731.015625
2024-03-21 01:45:00+00:00,67716.140625,67852.8046875,67716.140625,67785.1875
2024-03-21 02:00:00+00:00,67803.671875,67882.03125,67666.890625,67695.28125
2024-03-21 02:15:00+00:00,67688.9453125,67922.359375,67686.2109375,67735.8046875
2024-03-21 02:30:00+00:00,67733.4765625,67880.859375,67712.3359375,67768.8203125
2024-03-21 02:45:00+00:00,67770.75,67770.75,67550.84375,67550.84375
2024-03-21 03:00:00+00:00,67537.765625,67718.6015625,67537.765625,67585.1015625
2024-03-21 03:15:00+00:00,67585.4375,67585.4375,67201.3515625,67201.3515625
2024-03-21 03:30:00+00:00,67203.6171875,67351.0078125,67159.5546875,67176.3203125
2024-03-21 03:45:00+00:00,66977.078125,66977.078125,66456.046875,66858.15625
2024-03-21 04:00:00+00:00,66670.8046875,66829.6171875,66544.28125,66664.640625
2024-03-21 04:15:00+00:00,66600.9296875,66903.4296875,66600.9296875,66830.296875
2024-03-21 04:30:00+00:00,66821.9609375,66923.2109375,66546.0390625,66594.2265625
2024-03-21 04:45:00+00:00,66573.640625,66839.4375,66567.0625,66723.3671875
2024-03-21 05:00:00+00:00,66725.84375,66725.84375,66365.4921875,66437.3671875
2024-03-21 05:15:00+00:00,66519.9375,66519.9375,66123.40625,66500.3203125
2024-03-21 05:30:00+00:00,66531.359375,66699.828125,66435.5078125,66481.8671875
